label,text,urls,sender,spfrecord,text_length,word_count,avg_words_per_sentence,suspicious_word_count,urgency_score,exclamation_count,caps_ratio,money_mentions,personal_info_requests,sender_domain_suspicious,sender_tld,sender_domain_length,sender_domain_spoofed,url_count,suspicious_url,url_shortener,url_ip_address,url_suspicious_tld,timestamp,day_of_week,hour_sent,email_client,dkim_valid,dmarc_pass,priority,message_size_bytes
phishing,Your TD_Canada card expires today! Renew immediately or lose access,secure-td_canada.scam,security@fake-td_canada.com,fail,67,10,10.0,2,2,1,0.075,0,0,True,.com,18,True,1,True,False,False,False,2025-04-27 02:02:28,Sunday,2,Apple Mail,False,False,high,1056
legit,Auto-pay set up for Phone via Samsung_Pay,credit_suisse.in,noreply@credit_suisse.com,pass,41,7,7.0,0,0,0,0.098,0,0,False,.com,17,False,1,False,False,False,False,2025-08-04 16:11:28,Monday,16,Outlook,False,True,low,925
phishing,IMMIGRATION ALERT: SNAP status expired! Renew immediately,alert-credit_suisse.phish,security@fake-credit_suisse.com,fail,57,7,7.0,2,1,1,0.368,0,0,True,.com,22,True,1,True,False,False,False,2025-06-10 13:20:28,Tuesday,13,Unknown,True,False,high,2958
legit,Cloud storage sync completed,none,noreply@sasfin.de,pass,28,4,4.0,0,0,0,0.036,0,0,True,.de,9,False,0,False,False,False,False,2025-06-24 09:57:28,Tuesday,9,Apple Mail,True,True,normal,6723
legit,"Your Credit_Suisse loan EMI of CHF25,000 has been processed",credit_suisse.co.uk,noreply@credit_suisse.com,pass,59,9,9.0,0,0,0,0.153,0,0,False,.com,17,False,1,False,False,False,False,2025-08-11 08:39:28,Monday,8,Yahoo Mail,True,False,low,2123
phishing,Your BTG_Pactual card expires today! Renew immediately or lose access,alert-btg_pactual.fake,security@fake-btg_pactual.com,fail,69,10,10.0,2,2,1,0.087,0,0,True,.com,20,True,1,True,False,False,False,2025-09-05 22:29:28,Friday,22,Unknown,False,True,normal,1204
legit,New features available in Cloud_Service,none,noreply@invex.co.uk,pass,39,5,5.0,0,0,0,0.077,0,0,True,.uk,11,False,0,False,False,False,False,2025-05-18 11:12:28,Sunday,11,Apple Mail,False,False,normal,3919
phishing,URGENT: Your ICBC_Singapore account will be suspended! Verify immediately,urgent-icbc_singapore.fake,security@fake-icbc_singapore.com,fail,73,9,9.0,5,2,1,0.178,0,0,True,.com,23,True,1,True,False,False,False,2025-05-08 02:27:28,Thursday,2,Thunderbird,False,False,high,576
legit,Health_Insurance document is ready for collection,shinsei.edu,noreply@shinsei.com,pass,49,6,6.0,0,0,0,0.041,0,0,False,.com,11,False,1,False,False,False,False,2025-04-05 14:16:28,Saturday,14,Thunderbird,False,True,high,5090
phishing,COURT ORDER: OCBC account frozen! Appeal within 24 hours,verify-ocbc.bogus,security@fake-ocbc.com,fail,56,9,9.0,2,0,1,0.268,0,0,True,.com,13,True,1,False,False,False,False,2025-08-15 23:50:28,Friday,23,Unknown,True,False,low,1933
legit,Annual investment report for 2023 is available,fab.de,noreply@fab.com,pass,46,7,7.0,0,0,0,0.022,0,0,False,.com,7,False,1,False,False,False,False,2025-08-28 09:43:28,Thursday,9,Yahoo Mail,False,True,normal,6804
phishing,"R$2,500 stuck in Mercado_Pago wallet! Complete verification",secure-btg_pactual.bad,security@fake-btg_pactual.com,fail,59,7,7.0,0,0,1,0.068,1,0,True,.com,20,True,1,True,False,False,False,2025-06-21 12:30:28,Saturday,12,Gmail,False,False,normal,825
phishing,YOUR computer WARRANTY EXPIRED: Extend now or lose coverage,update-postbank.fake,security@fake-postbank.com,fail,59,9,9.0,0,0,0,0.339,0,0,True,.com,17,True,1,True,False,False,False,2025-05-05 01:52:28,Monday,1,Thunderbird,False,False,normal,1669
phishing,Your RHB_Singapore card expires today! Renew immediately or lose access,alert-rhb_singapore.suspicious,security@fake-rhb_singapore.com,fail,71,10,10.0,2,2,1,0.085,0,0,True,.com,22,True,1,True,False,False,False,2025-05-21 22:43:28,Wednesday,22,Thunderbird,False,False,normal,1789
phishing,"UMANG AUDIT: Submit documents or face ₹10,000",secure-pnb.malicious,security@fake-pnb.com,fail,45,7,7.0,0,0,0,0.244,1,0,True,.com,12,True,1,True,False,False,False,2025-06-30 03:31:28,Monday,3,Gmail,False,False,high,1350
phishing,Stone license suspended! Verify to restore access,secure-safra.bad,security@fake-safra.com,fail,49,7,7.0,2,0,1,0.041,0,0,True,.com,14,True,1,True,False,False,False,2025-06-25 12:30:28,Wednesday,12,Yahoo Mail,False,False,high,1012
phishing,"STOCK TIP: AMZN will rise 195%! Invest A$30,000 now",verify-ing_australia.illegit,security@fake-ing_australia.com,fail,51,9,9.0,0,0,1,0.275,1,0,True,.com,22,True,1,False,False,False,False,2025-05-30 02:59:28,Friday,2,Unknown,False,False,high,2006
phishing,"au_PAY will charge fees! Pay ¥25,000 to continue free service",secure-rakuten_bank.fake,security@fake-rakuten_bank.com,fail,61,10,10.0,0,0,1,0.066,1,0,True,.com,21,True,1,True,False,False,False,2025-05-20 23:39:28,Tuesday,23,Gmail,False,True,high,577
legit,China_Minsheng mobile banking PIN changed successfully,none,noreply@china_minsheng.com,pass,54,6,6.0,0,0,0,0.093,0,1,False,.com,18,False,0,False,False,False,False,2025-07-18 10:45:28,Friday,10,Outlook,True,True,normal,1905
phishing,CommBank_Awards cashback of A$500 expires today,update-westpac.illegit,security@fake-westpac.com,fail,47,6,6.0,1,1,0,0.085,1,0,True,.com,16,True,1,False,False,False,False,2025-03-27 12:59:28,Thursday,12,Unknown,False,False,normal,2010
legit,Auto-pay set up for Cable via Samsung_Pay,uob.de,noreply@uob.de,pass,41,7,7.0,0,0,0,0.098,0,0,True,.de,6,False,1,False,False,False,False,2025-04-18 15:42:28,Friday,15,Apple Mail,True,False,low,5713
legit,"Dividend of $1,000 credited to your account",none,noreply@deutsche.jp,pass,43,7,7.0,1,0,0,0.023,1,0,True,.jp,11,False,0,False,False,False,False,2025-08-23 15:30:28,Saturday,15,Thunderbird,False,True,normal,7674
phishing,"LEGAL ACTION: GIS violation detected! Pay C$5,000",verify-national_bank.fraud,security@fake-national_bank.com,fail,49,7,7.0,0,0,1,0.327,1,0,True,.com,22,True,1,True,False,False,False,2025-08-27 03:42:28,Wednesday,3,Apple Mail,False,False,normal,1473
legit,Your trading account statement is ready,morganstanley.fr,noreply@morganstanley.au,pass,39,6,6.0,1,0,0,0.026,0,0,True,.au,16,False,1,False,False,False,False,2025-05-18 17:31:28,Sunday,17,Outlook,True,False,normal,3872
legit,Your data export is ready for download,hdfc.org,noreply@hdfc.fr,pass,38,7,7.0,0,0,0,0.026,0,0,True,.fr,7,False,1,False,False,False,False,2025-07-04 16:14:28,Friday,16,Gmail,True,False,normal,3432
legit,"Your investment goal of $25,000 is 86% complete",banque_populaire.gov,noreply@banque_populaire.com,pass,47,8,8.0,0,0,0,0.021,1,0,False,.com,20,False,1,False,False,False,False,2025-07-25 12:17:28,Friday,12,Gmail,False,True,low,3713
phishing,URGENT: Your HypoVereinsbank account will be suspended! Verify immediately,update-hypovereinsbank.malicious,security@fake-hypovereinsbank.com,fail,74,9,9.0,5,2,1,0.135,0,0,True,.com,24,True,1,True,False,False,False,2025-04-26 15:43:28,Saturday,15,Unknown,False,False,low,1037
phishing,COURT ORDER: Barclays_Africa account frozen! Appeal within 24 hours,verify-barclays_africa.fake,security@fake-barclays_africa.com,fail,67,9,9.0,2,0,1,0.194,0,0,True,.com,24,True,1,True,False,False,False,2025-08-20 11:19:28,Wednesday,11,Unknown,True,False,high,778
legit,Tax-saving investment reminder for financial year 2025,santander_brasil.co.uk,noreply@santander_brasil.de,pass,54,7,7.0,0,0,0,0.019,0,0,True,.de,19,False,1,False,False,False,False,2025-08-16 16:59:28,Saturday,16,Gmail,True,True,normal,7667
phishing,"ALERT: Unauthorized transaction of R$25,000 detected in Caixa",update-caixa.illegit,security@fake-caixa.com,fail,61,8,8.0,2,0,0,0.131,1,0,True,.com,14,True,1,False,False,False,False,2025-04-17 16:43:28,Thursday,16,Unknown,False,False,normal,1860
phishing,GOVERNMENT MANDATE: Link ID with Zelle by 9 January 2025,urgent-desjardins.evil,security@fake-desjardins.com,fail,56,10,10.0,0,0,0,0.393,0,0,True,.com,19,True,1,True,False,False,False,2025-05-02 09:03:28,Friday,9,Yahoo Mail,False,False,high,957
phishing,"PayEase account will be deleted! Save ¥500,000 now",verify-ping_an.fake,security@fake-ping_an.com,fail,50,8,8.0,1,0,1,0.06,1,0,True,.com,16,True,1,True,False,False,False,2025-06-15 12:17:28,Sunday,12,Gmail,False,False,high,2001
legit,Your computer backup completed successfully,hsbc_mexico.jp,noreply@hsbc_mexico.jp,pass,43,5,5.0,0,0,0,0.023,0,0,True,.jp,14,False,1,False,False,False,False,2025-03-22 10:33:28,Saturday,10,Outlook,False,True,normal,7197
phishing,"GOLD PREDICTION: Buy at 1662, sell at 3189",urgent-jpmorgan.bad,security@fake-jpmorgan.com,fail,42,8,8.0,0,0,0,0.357,0,0,True,.com,17,True,1,True,False,False,False,2025-04-04 02:25:28,Friday,2,Unknown,True,True,normal,1088
phishing,IPO OPPORTUNITY: Get 27 shares before public! Pay CHF500,secure-postfinance.phish,security@fake-postfinance.com,fail,56,9,9.0,0,0,1,0.339,0,0,True,.com,20,True,1,True,False,False,False,2025-04-17 10:58:28,Thursday,10,Unknown,False,False,high,1130
phishing,GOVERNMENT MANDATE: Link ID with Google_Pay by 17 March 2025,alert-standard_bank.illegit,security@fake-standard_bank.com,fail,60,10,10.0,0,0,0,0.383,0,0,True,.com,22,True,1,False,False,False,False,2025-05-26 15:33:28,Monday,15,Unknown,False,False,high,2701
legit,"Investment maturity: A$7,500 will mature on 4/7/2024",none,noreply@hsbc_australia.de,pass,52,7,7.0,0,0,0,0.038,1,0,True,.de,17,False,0,False,False,False,False,2025-04-17 08:25:28,Thursday,8,Yahoo Mail,False,False,low,1086
phishing,"MX$5,000 stuck in CashApp wallet! Complete verification",alert-hsbc_mexico.malicious,security@fake-hsbc_mexico.com,fail,55,7,7.0,0,0,1,0.091,1,0,True,.com,20,True,1,True,False,False,False,2025-07-16 05:32:28,Wednesday,5,Unknown,True,False,low,1772
phishing,Square license suspended! Verify to restore access,update-dz.malicious,security@fake-dz.com,fail,50,7,7.0,2,0,1,0.04,0,0,True,.com,11,True,1,True,False,False,False,2025-07-14 13:03:28,Monday,13,Unknown,False,False,low,2461
legit,Your tablet backup completed successfully,china_merchants.in,noreply@china_merchants.in,pass,41,5,5.0,0,0,0,0.024,0,0,True,.in,18,False,1,False,False,False,False,2025-06-22 17:02:28,Sunday,17,Gmail,False,True,low,2164
legit,"SIP of $5,000 deducted for Growth_Fund",none,noreply@ing_germany.in,pass,38,6,6.0,0,0,0,0.132,1,0,True,.in,14,False,0,False,False,False,False,2025-07-02 09:25:28,Wednesday,9,Outlook,True,False,normal,2002
phishing,FRAUD ALERT: Someone accessed your Sumitomo_Mitsui account from Salvador,alert-sumitomo_mitsui.fake,security@fake-sumitomo_mitsui.com,fail,72,9,9.0,2,0,0,0.194,0,0,True,.com,24,True,1,True,False,False,False,2025-05-03 16:17:28,Saturday,16,Outlook,False,False,high,2957
phishing,AMP AUDIT: Submit transaction history or face penalty,update-amp.fake,security@fake-amp.com,fail,53,8,8.0,0,0,0,0.17,0,0,True,.com,12,True,1,True,False,False,False,2025-07-12 00:44:28,Saturday,0,Unknown,False,False,high,1269
legit,Warranty registration confirmed for smartphone,none,noreply@scotiabank.gov,pass,46,5,5.0,1,0,0,0.022,0,0,False,.gov,14,False,0,False,False,False,False,2025-04-11 17:24:28,Friday,17,Gmail,True,False,normal,4175
phishing,YOUR laptop WARRANTY EXPIRED: Extend now or lose coverage,urgent-unionbank.bogus,security@fake-unionbank.com,fail,57,9,9.0,0,0,0,0.351,0,0,True,.com,18,True,1,False,False,False,False,2025-03-17 10:35:28,Monday,10,Yahoo Mail,False,False,high,2326
phishing,SNAP SUSPENDED! Reactivate within 3 hours or lose benefits,update-julius_baer.evil,security@fake-julius_baer.com,fail,58,9,9.0,1,0,1,0.241,0,0,True,.com,20,True,1,True,False,False,False,2025-04-20 02:25:28,Sunday,2,Yahoo Mail,False,False,low,1996
legit,"Your UnionBank loan EMI of ₹25,000 has been processed",unionbank.co.uk,noreply@unionbank.org,pass,53,9,9.0,0,0,0,0.113,1,0,False,.org,13,False,1,False,False,False,False,2025-09-05 17:16:28,Friday,17,Thunderbird,True,False,normal,2211
phishing,INVESTMENT OPPORTUNITY: 117% returns guaranteed in 3 days,update-standard_chartered_uae.bad,security@fake-standard_chartered_uae.com,fail,57,8,8.0,0,0,0,0.368,0,0,True,.com,31,True,1,True,False,False,False,2025-03-22 05:48:28,Saturday,5,Yahoo Mail,True,False,high,2054
phishing,"R$1,000 stuck in PagSeguro wallet! Complete verification",secure-votorantim.fake,security@fake-votorantim.com,fail,56,7,7.0,0,0,1,0.071,1,0,True,.com,19,True,1,True,False,False,False,2025-07-01 22:03:28,Tuesday,22,Unknown,False,False,normal,1263
legit,"Investment maturity: S$25,000 will mature on 15/6/2024",rhb_singapore.jp,noreply@rhb_singapore.au,pass,54,7,7.0,0,0,0,0.037,1,0,True,.au,16,False,1,False,False,False,False,2025-05-31 10:58:28,Saturday,10,Outlook,False,True,normal,2859
legit,"RTGS transfer of ₽350,000 credited to your account",alfa_bank.org,noreply@alfa_bank.in,pass,50,8,8.0,1,0,0,0.08,1,0,True,.in,12,False,1,False,False,False,False,2025-03-12 14:35:28,Wednesday,14,Yahoo Mail,False,True,low,1783
phishing,Passport SEIZED: Prove ownership within 4 days,alert-canara.phish,security@fake-canara.com,fail,46,7,7.0,0,0,0,0.174,0,0,True,.com,15,True,1,True,False,False,False,2025-07-22 13:39:28,Tuesday,13,Yahoo Mail,False,False,normal,2776
phishing,CRITICAL UPDATE: Antivirus vulnerability found! Patch now,update-rbs.evil,security@fake-rbs.com,fail,57,7,7.0,1,1,1,0.281,0,0,True,.com,12,True,1,True,False,False,False,2025-03-18 04:14:28,Tuesday,4,Unknown,True,False,high,1606
legit,Security alert: Venmo accessed from new device,laurentian.gov,noreply@laurentian.jp,pass,46,7,7.0,1,0,0,0.043,0,0,True,.jp,13,False,1,False,False,False,False,2025-09-01 11:39:28,Monday,11,Thunderbird,True,False,low,1172
legit,Warranty registration confirmed for smartphone,desjardins.de,noreply@desjardins.jp,pass,46,5,5.0,1,0,0,0.022,0,0,True,.jp,13,False,1,False,False,False,False,2025-08-06 14:31:28,Wednesday,14,Yahoo Mail,True,False,high,4169
phishing,INVESTMENT OPPORTUNITY: 111% returns guaranteed in 27 days,alert-nedbank.scam,security@fake-nedbank.com,fail,58,8,8.0,0,0,0,0.362,0,0,True,.com,16,True,1,True,False,False,False,2025-04-28 12:47:28,Monday,12,Unknown,False,False,high,1542
phishing,"CRYPTO BOOM: Turn $5,000 into $50,000 guaranteed",update-goldmansachs.bogus,security@fake-goldmansachs.com,fail,48,7,7.0,0,0,0,0.229,2,0,True,.com,21,True,1,False,False,False,False,2025-08-29 01:15:28,Friday,1,Thunderbird,False,False,high,1250
legit,"Interest of MX$2,500 credited to your HSBC_Mexico account",hsbc_mexico.in,noreply@hsbc_mexico.jp,pass,57,8,8.0,1,0,0,0.14,1,0,True,.jp,14,False,1,False,False,False,False,2025-07-27 11:10:28,Sunday,11,Gmail,True,False,normal,1200
phishing,REAL ESTATE: Toronto prices will double! Invest C$100,urgent-bmo.bogus,security@fake-bmo.com,fail,53,8,8.0,0,0,1,0.245,1,0,True,.com,12,True,1,False,False,False,False,2025-07-25 16:09:28,Friday,16,Unknown,False,False,high,1596
legit,Debit card ending 4046 expires on 5/26,japan_post.jp,noreply@japan_post.in,pass,38,7,7.0,1,1,0,0.026,0,0,True,.in,13,False,1,False,False,False,False,2025-05-16 08:59:28,Friday,8,Yahoo Mail,True,False,normal,1848
legit,New features available in Web_Portal,china_minsheng.edu,noreply@china_minsheng.com,pass,36,5,5.0,0,0,0,0.083,0,0,False,.com,18,False,1,False,False,False,False,2025-07-29 11:43:28,Tuesday,11,Outlook,False,True,low,4703
phishing,FINAL NOTICE: Update your Metro details or face closure,urgent-metro.bad,security@fake-metro.com,fail,55,9,9.0,1,0,0,0.236,0,0,True,.com,14,True,1,True,False,False,False,2025-04-21 11:31:28,Monday,11,Apple Mail,False,False,normal,2830
phishing,"REAL ESTATE: Chongqing prices will double! Invest ¥1,000,000",update-ping_an.fake,security@fake-ping_an.com,fail,60,8,8.0,0,0,1,0.2,1,0,True,.com,16,True,1,True,False,False,False,2025-05-07 14:16:28,Wednesday,14,Outlook,False,True,normal,681
legit,Warranty registration confirmed for tablet,firstrand.de,noreply@firstrand.org,pass,42,5,5.0,1,0,0,0.024,0,0,False,.org,13,False,1,False,False,False,False,2025-03-26 12:14:28,Wednesday,12,Gmail,True,True,normal,2343
phishing,POLICE WARRANT: Immigration investigation! Clarify within 7 hours,alert-bank_of_china.phish,security@fake-bank_of_china.com,fail,65,8,8.0,0,0,1,0.231,0,0,True,.com,22,True,1,True,False,False,False,2025-08-16 16:44:28,Saturday,16,Unknown,False,False,high,2509
phishing,ALERT: Unauthorized transaction of CHF500 detected in Raiffeisen,verify-raiffeisen.scam,security@fake-raiffeisen.com,fail,64,8,8.0,2,0,0,0.156,0,0,True,.com,19,True,1,True,False,False,False,2025-05-13 14:57:28,Tuesday,14,Gmail,False,False,high,954
legit,Warranty registration confirmed for headphones,promsvyazbank.de,noreply@promsvyazbank.jp,pass,46,5,5.0,1,0,0,0.022,0,0,True,.jp,16,False,1,False,False,False,False,2025-04-27 17:17:28,Sunday,17,Thunderbird,True,True,normal,5413
phishing,VIRUS DETECTED: Your computer is infected! Clean immediately,verify-caisse_epargne.phish,security@fake-caisse_epargne.com,fail,60,8,8.0,1,1,1,0.25,0,0,True,.com,23,True,1,True,False,False,False,2025-07-13 16:19:28,Sunday,16,Outlook,True,False,high,1425
legit,Cheque book request approved for Inbursa account ****3711,none,noreply@inbursa.au,pass,57,8,8.0,1,0,0,0.035,0,0,True,.au,10,False,0,False,False,False,False,2025-08-07 16:24:28,Thursday,16,Outlook,True,True,normal,1648
legit,Warranty registration confirmed for smartphone,shanghai_pudong.co.uk,noreply@shanghai_pudong.edu,pass,46,5,5.0,1,0,0,0.022,0,0,False,.edu,19,False,1,False,False,False,False,2025-05-11 11:31:28,Sunday,11,Outlook,True,True,normal,5193
legit,£200 received in your Suits_Me from Priya_Sharma,barclays.gov,noreply@barclays.fr,pass,48,7,7.0,0,0,0,0.083,1,0,True,.fr,11,False,1,False,False,False,False,2025-07-22 15:33:28,Tuesday,15,Thunderbird,True,False,normal,7193
legit,Debit card ending 3461 expires on 4/27,maybank_singapore.in,noreply@maybank_singapore.co.uk,pass,38,7,7.0,1,1,0,0.026,0,0,True,.uk,23,False,1,False,False,False,False,2025-07-25 08:20:28,Friday,8,Outlook,True,True,normal,2389
phishing,"LEGAL ACTION: SSA violation detected! Pay MX$100,000",verify-inbursa.fake,security@fake-inbursa.com,fail,52,7,7.0,0,0,1,0.327,1,0,True,.com,16,True,1,True,False,False,False,2025-07-23 22:28:28,Wednesday,22,Yahoo Mail,False,True,high,1337
legit,"SNAP refund of $5,000 is being processed",none,noreply@tdbank.gov,pass,40,7,7.0,0,0,0,0.1,1,0,False,.gov,10,False,0,False,False,False,False,2025-04-21 12:34:28,Monday,12,Unknown,False,False,normal,2758
legit,Your computer backup completed successfully,none,noreply@unionbank.fr,pass,43,5,5.0,0,0,0,0.023,0,0,True,.fr,12,False,0,False,False,False,False,2025-05-20 14:21:28,Tuesday,14,Gmail,True,True,normal,7209
phishing,HAAD benefits CANCELLED! Restore within 18 February 2025,alert-citibank_uae.suspicious,security@fake-citibank_uae.com,fail,56,8,8.0,0,0,1,0.268,0,0,True,.com,21,True,1,True,False,False,False,2025-07-21 11:17:28,Monday,11,Yahoo Mail,False,False,high,1528
legit,Tax-saving investment reminder for financial year 2023,sony_bank.fr,noreply@sony_bank.org,pass,54,7,7.0,0,0,0,0.019,0,0,False,.org,13,False,1,False,False,False,False,2025-03-21 14:45:28,Friday,14,Gmail,True,True,high,5506
legit,Your data export is ready for download,standard_chartered_uae.au,noreply@standard_chartered_uae.de,pass,38,7,7.0,0,0,0,0.026,0,0,True,.de,25,False,1,False,False,False,False,2025-05-08 15:23:28,Thursday,15,Gmail,True,False,normal,6153
legit,CPF renewal reminder for document ending 5872,bank_of_china_sg.jp,noreply@bank_of_china_sg.gov,pass,45,7,7.0,0,0,0,0.067,0,0,False,.gov,20,False,1,False,False,False,False,2025-06-20 10:24:28,Friday,10,Yahoo Mail,False,False,high,7349
legit,Annual investment report for 2024 is available,banco_do_brasil.au,noreply@banco_do_brasil.fr,pass,46,7,7.0,0,0,0,0.022,0,0,True,.fr,18,False,1,False,False,False,False,2025-04-14 08:08:28,Monday,8,Gmail,True,False,low,2433
legit,Cashback of $500 credited to your Apple_Pay,none,noreply@bpce.edu,pass,43,7,7.0,0,0,0,0.07,1,0,False,.edu,8,False,0,False,False,False,False,2025-04-09 16:38:28,Wednesday,16,Outlook,True,False,normal,4079
legit,Your tablet backup completed successfully,standard_bank.fr,noreply@standard_bank.in,pass,41,5,5.0,0,0,0,0.024,0,0,True,.in,16,False,1,False,False,False,False,2025-09-06 16:45:28,Saturday,16,Outlook,True,False,normal,3731
legit,OAS renewal reminder for document ending 4530,rbc.au,noreply@rbc.org,pass,45,7,7.0,0,0,0,0.067,0,0,False,.org,7,False,1,False,False,False,False,2025-03-18 17:14:28,Tuesday,17,Outlook,False,True,low,1249
legit,Your Antivirus license has been renewed,banque_cantonale.co.uk,noreply@banque_cantonale.de,pass,39,6,6.0,0,0,0,0.051,0,0,True,.de,19,False,1,False,False,False,False,2025-05-20 11:07:28,Tuesday,11,Outlook,False,False,low,898
legit,"Your UBS loan EMI of CHF2,500 has been processed",ubs.au,noreply@ubs.fr,pass,48,9,9.0,0,0,0,0.208,0,0,True,.fr,6,False,1,False,False,False,False,2025-04-12 09:28:28,Saturday,9,Outlook,True,False,normal,5049
legit,Debit card ending 8856 expires on 11/27,none,noreply@maybank_singapore.de,pass,39,7,7.0,1,1,0,0.026,0,0,True,.de,20,False,0,False,False,False,False,2025-07-02 11:54:28,Wednesday,11,Outlook,True,True,normal,1484
phishing,"CRYPTO BOOM: Turn £1,000 into £2,500 guaranteed",secure-tsb.scam,security@fake-tsb.com,fail,47,7,7.0,0,0,0,0.234,2,0,True,.com,12,True,1,True,False,False,False,2025-05-05 11:22:28,Monday,11,Outlook,False,False,high,1122
legit,Your Social_Security application APP460931 has been approved,icbc.de,noreply@icbc.fr,pass,60,7,7.0,0,0,0,0.1,0,0,True,.fr,7,False,1,False,False,False,False,2025-05-07 16:23:28,Wednesday,16,Yahoo Mail,False,True,high,3414
phishing,"TAX NOTICE: Pay ¥25,000 on au_PAY transactions",verify-mizuho.bad,security@fake-mizuho.com,fail,46,7,7.0,0,0,0,0.283,1,0,True,.com,15,True,1,True,False,False,False,2025-03-31 14:26:28,Monday,14,Unknown,False,False,low,992
phishing,DWP SUSPENDED! Reactivate within 39 hours or lose benefits,verify-lloyds.bogus,security@fake-lloyds.com,fail,58,9,9.0,1,0,1,0.224,0,0,True,.com,15,True,1,False,False,False,False,2025-07-10 01:59:28,Thursday,1,Unknown,False,False,normal,817
phishing,"ALERT: Unauthorized transaction of A$15,000 detected in Westpac",update-westpac.suspicious,security@fake-westpac.com,fail,63,8,8.0,2,0,0,0.127,1,0,True,.com,16,True,1,True,False,False,False,2025-06-09 16:39:28,Monday,16,Unknown,False,True,normal,683
phishing,FRAUD ALERT: Someone accessed your GoldmanSachs account from Perth,update-goldmansachs.bogus,security@fake-goldmansachs.com,fail,66,9,9.0,2,0,0,0.212,0,0,True,.com,21,True,1,False,False,False,False,2025-07-19 01:56:28,Saturday,1,Unknown,True,False,low,1950
phishing,"IPO OPPORTUNITY: Get 750 shares before public! Pay ¥5,000",update-seven_bank.fake,security@fake-seven_bank.com,fail,57,9,9.0,0,0,1,0.281,1,0,True,.com,19,True,1,True,False,False,False,2025-06-03 13:41:28,Tuesday,13,Unknown,True,False,normal,1536
phishing,"IPO OPPORTUNITY: Get 490 shares before public! Pay R$5,000",update-itau.malicious,security@fake-itau.com,fail,58,9,9.0,0,0,1,0.293,1,0,True,.com,13,True,1,True,False,False,False,2025-03-25 04:24:28,Tuesday,4,Gmail,False,False,high,2737
legit,Your ANTS appointment is scheduled for 23/8/2024,hsbc_france.de,noreply@hsbc_france.edu,pass,48,7,7.0,0,0,0,0.104,0,0,False,.edu,15,False,1,False,False,False,False,2025-08-15 13:32:28,Friday,13,Gmail,True,False,normal,3922
phishing,VIRUS DETECTED: Your computer is infected! Clean immediately,alert-commonwealth.scam,security@fake-commonwealth.com,fail,60,8,8.0,1,1,1,0.25,0,0,True,.com,21,True,1,True,False,False,False,2025-07-28 02:54:28,Monday,2,Gmail,False,False,normal,1076
legit,UIF renewal reminder for document ending 4110,sasfin.de,noreply@sasfin.edu,pass,45,7,7.0,0,0,0,0.067,0,0,False,.edu,10,False,1,False,False,False,False,2025-08-13 12:11:28,Wednesday,12,Gmail,True,False,normal,3170
legit,Your Shinsei account KYC has been updated successfully,shinsei.org,noreply@shinsei.org,pass,54,8,8.0,2,0,0,0.093,0,0,False,.org,11,False,1,False,False,False,False,2025-05-17 15:40:28,Saturday,15,Apple Mail,False,True,normal,6576
phishing,"CRYPTO BOOM: Turn S$1,000 into S$50,000 guaranteed",verify-ocbc.evil,security@fake-ocbc.com,fail,50,7,7.0,0,0,0,0.26,2,0,True,.com,13,True,1,True,False,False,False,2025-07-01 15:30:28,Tuesday,15,Unknown,False,False,low,2077
phishing,MALWARE ALERT: 46 threats detected on your system,secure-fab.phish,security@fake-fab.com,fail,49,8,8.0,1,0,0,0.245,0,0,True,.com,12,True,1,True,False,False,False,2025-08-16 23:15:28,Saturday,23,Unknown,False,False,normal,1992
legit,"Cashback of ₹5,000 credited to your BHIM",none,noreply@hdfc.edu,pass,40,7,7.0,0,0,0,0.125,1,0,False,.edu,8,False,0,False,False,False,False,2025-08-15 08:31:28,Friday,8,Yahoo Mail,True,False,high,7920
legit,"Bidvest credit card bill of R5,000 is due on 3/8/2025",none,noreply@bidvest.in,pass,53,10,10.0,0,0,0,0.038,0,1,True,.in,10,False,0,False,False,False,False,2025-04-10 14:43:28,Thursday,14,Outlook,True,True,low,2897
legit,Aozora mobile banking PIN changed successfully,none,noreply@aozora.jp,pass,46,6,6.0,0,0,0,0.087,0,1,True,.jp,9,False,0,False,False,False,False,2025-07-09 15:16:28,Wednesday,15,Gmail,True,False,normal,6705
legit,"Square transaction limit updated to CHF10,000",ubs.au,noreply@ubs.in,pass,45,6,6.0,1,0,0,0.089,0,0,True,.in,6,False,1,False,False,False,False,2025-06-06 12:55:28,Friday,12,Gmail,False,True,normal,4660
phishing,IMMIGRATION ALERT: FEMA status expired! Renew immediately,alert-lombard_odier.fraud,security@fake-lombard_odier.com,fail,57,7,7.0,2,1,1,0.368,0,0,True,.com,22,True,1,True,False,False,False,2025-07-12 11:52:28,Saturday,11,Unknown,False,False,high,2871
phishing,URGENT: Your African_Bank account will be suspended! Verify immediately,alert-african_bank.bogus,security@fake-african_bank.com,fail,71,9,9.0,5,2,1,0.141,0,0,True,.com,21,True,1,False,False,False,False,2025-08-15 16:31:28,Friday,16,Apple Mail,False,True,high,1876
legit,Your Emirates_ID profile has been updated successfully,none,noreply@adcb.com,pass,54,7,7.0,1,0,0,0.074,0,0,False,.com,8,False,0,False,False,False,False,2025-03-19 11:31:28,Wednesday,11,Gmail,False,True,low,2891
